age,sleep_hours,tasks_planned,tasks_completed,focus_hours,stress_level,motivation_level,task_interest,self_control,routine_consistency,peak_productivity_time,screen_time_minutes,procrastination_score
35,8.9,5,1,2.4,4,1,1.0,1.0,No,Evening,276,3
32,5.2,7,3,4.1,3,2,2.0,2.0,No,Afternoon,292,3
38,7.0,3,1,4.6,1,4,2.0,2.0,Yes,Afternoon,339,3
22,5.2,6,2,4.1,2,2,2.0,2.0,No,Afternoon,248,3
19,6.1,6,1,4.9,2,4,2.0,2.0,Yes,Afternoon,223,3
29,8.6,7,4,3.7,2,5,4.0,2.0,Yes,Afternoon,291,3
18,7.1,6,3,2.7,1,4,3.0,2.0,No,Evening,196,3
39,7.0,7,2,2.4,1,5,3.0,1.0,No,Evening,245,3
20,6.4,4,2,4.2,2,2,2.0,3.0,Yes,Afternoon,192,3
31,8.6,3,0,2.9,5,2,1.0,1.0,No,Evening,319,3
38,7.6,4,2,3.8,5,2,2.0,2.0,Yes,Afternoon,228,3
35,5.5,3,1,3.9,4,4,2.0,2.0,No,Afternoon,191,3
19,8.3,4,1,4.0,1,5,3.0,2.0,Yes,Afternoon,194,3
39,6.4,6,4,3.6,5,4,3.0,3.0,Yes,Afternoon,280,3
39,6.3,5,2,4.9,3,1,1.0,2.0,Yes,Afternoon,306,3
17,6.8,5,3,3.7,1,3,3.0,3.0,Yes,Afternoon,215,3
33,6.9,7,2,3.3,3,5,3.0,1.0,Yes,Afternoon,316,3
34,6.3,7,3,3.4,4,4,3.0,2.0,Yes,Afternoon,199,3
34,5.7,5,2,4.8,1,2,2.0,3.0,No,Afternoon,187,3
32,7.8,3,0,3.5,3,3,1.0,1.0,Yes,Afternoon,352,3
29,7.7,5,2,3.3,1,4,3.0,2.0,Yes,Afternoon,285,3
34,8.7,3,1,4.7,3,3,2.0,2.0,Yes,Afternoon,215,3
37,5.5,3,0,3.6,5,3,1.0,1.0,No,Afternoon,333,3
39,6.7,4,1,2.7,2,5,3.0,1.0,No,Evening,218,3
28,6.6,3,1,2.0,5,2,2.0,1.0,No,Evening,292,3
27,6.9,5,1,4.1,2,1,1.0,2.0,Yes,Afternoon,292,3
21,7.2,5,2,2.2,2,2,2.0,1.0,No,Evening,295,3
36,6.9,7,2,2.1,1,4,2.0,1.0,No,Evening,228,3
19,5.4,6,2,3.8,4,3,2.0,2.0,No,Afternoon,284,3
34,6.2,3,0,4.9,4,3,1.0,1.0,Yes,Afternoon,319,3
31,8.8,6,3,3.9,2,5,3.0,2.0,Yes,Afternoon,308,3
28,5.7,6,3,2.1,4,3,2.0,1.0,No,Evening,335,3
19,6.3,6,3,5.0,5,4,3.0,3.0,Yes,Afternoon,252,3
38,6.1,4,2,3.0,5,4,3.0,2.0,No,Evening,211,3
32,7.1,3,0,2.8,2,3,1.0,1.0,No,Evening,229,3
38,6.3,5,2,4.3,3,2,2.0,2.0,Yes,Afternoon,296,3
16,7.0,6,2,3.8,3,5,3.0,2.0,Yes,Afternoon,192,3
33,6.3,4,2,2.2,4,2,2.0,1.0,No,Evening,314,3
35,5.8,7,3,4.7,2,4,3.0,3.0,No,Afternoon,291,3
32,6.8,5,2,2.0,1,4,3.0,1.0,No,Evening,195,3
30,5.9,3,1,4.7,3,5,3.0,2.0,No,Afternoon,313,3
26,8.1,6,3,2.8,4,4,3.0,2.0,No,Evening,318,3
40,6.9,7,3,3.1,3,4,3.0,2.0,Yes,Afternoon,268,3
37,7.8,5,3,3.2,5,5,4.0,2.0,Yes,Afternoon,358,3
28,7.5,6,3,2.9,1,1,2.0,2.0,No,Evening,238,3
16,5.9,7,3,4.8,2,4,3.0,3.0,No,Afternoon,295,3
32,7.8,7,3,2.6,2,1,2.0,1.0,No,Evening,281,3
21,8.1,7,4,2.1,2,3,3.0,2.0,No,Evening,262,3
19,7.5,4,2,2.2,4,1,2.0,2.0,No,Evening,228,3
35,6.9,3,1,4.2,3,4,2.0,2.0,Yes,Afternoon,207,3
31,5.5,4,1,3.1,5,2,1.0,1.0,No,Afternoon,339,3
30,7.3,3,1,3.8,3,5,3.0,2.0,Yes,Afternoon,186,3
30,8.1,6,2,2.3,2,2,2.0,1.0,No,Evening,329,3
21,8.1,4,1,4.6,5,2,1.0,2.0,Yes,Afternoon,221,3
30,8.0,7,4,3.2,3,4,3.0,2.0,Yes,Afternoon,356,3
29,5.2,3,1,2.8,5,5,3.0,2.0,No,Evening,185,3
26,8.6,5,1,3.1,2,2,1.0,1.0,Yes,Afternoon,302,3
22,6.4,3,1,2.9,1,3,2.0,1.0,No,Evening,278,3
24,8.4,5,2,2.4,3,2,2.0,1.0,No,Evening,355,3
31,5.9,4,2,2.3,2,5,3.0,1.0,No,Evening,251,3
20,7.9,6,1,3.8,2,2,1.0,1.0,Yes,Afternoon,274,3
40,6.3,6,2,4.9,3,1,1.0,2.0,Yes,Afternoon,279,3
35,7.3,7,2,4.9,4,4,2.0,2.0,Yes,Afternoon,351,3
25,7.8,5,2,3.2,4,5,3.0,1.0,Yes,Afternoon,343,3
33,5.2,5,2,4.8,2,2,2.0,2.0,No,Afternoon,314,3
18,7.8,7,2,2.8,1,3,2.0,1.0,No,Evening,281,3
28,7.9,4,1,3.7,5,1,1.0,1.0,Yes,Afternoon,306,3
26,5.8,6,3,4.4,5,5,3.0,3.0,No,Afternoon,207,3
32,6.4,3,1,3.0,4,2,2.0,1.0,No,Evening,252,3
37,7.9,4,1,3.5,2,5,3.0,1.0,Yes,Afternoon,327,3
28,7.6,5,2,4.0,2,1,1.0,2.0,Yes,Afternoon,248,3
21,6.5,3,1,2.5,4,4,2.0,1.0,No,Evening,356,3
32,5.3,4,2,4.8,2,1,2.0,3.0,No,Afternoon,188,3
28,6.2,5,2,2.7,4,2,2.0,1.0,No,Evening,295,3
34,7.2,5,2,3.7,3,5,3.0,2.0,Yes,Afternoon,347,3
36,6.0,7,3,3.7,4,2,2.0,2.0,Yes,Afternoon,308,3
34,7.9,6,4,4.4,4,2,3.0,3.0,Yes,Afternoon,285,3
25,8.2,6,3,2.9,1,4,3.0,2.0,No,Evening,357,3
18,5.1,7,2,2.7,1,5,3.0,1.0,No,Evening,256,3
29,5.8,5,2,3.4,2,3,2.0,2.0,No,Afternoon,345,3
34,6.5,6,3,2.8,1,1,2.0,2.0,No,Evening,328,3
20,6.6,7,4,2.4,3,1,2.0,2.0,No,Evening,225,3
20,8.6,4,1,4.7,1,5,3.0,2.0,Yes,Afternoon,290,3
35,6.8,6,3,3.9,1,4,3.0,2.0,Yes,Afternoon,288,3
32,8.3,6,3,2.8,3,3,2.0,2.0,No,Evening,335,3
36,8.2,3,1,4.0,1,4,2.0,2.0,Yes,Afternoon,360,3
25,5.9,3,1,2.5,2,1,1.0,1.0,No,Evening,336,3
20,7.0,6,3,3.4,5,4,3.0,2.0,Yes,Afternoon,229,3
19,6.3,5,2,3.0,1,5,3.0,2.0,No,Evening,188,3
21,7.1,4,2,2.7,3,1,2.0,2.0,No,Evening,293,3
19,5.4,5,2,2.4,4,3,2.0,1.0,No,Evening,304,3
22,7.8,4,1,2.7,3,3,2.0,1.0,No,Evening,342,3
22,7.5,7,4,2.8,1,5,4.0,2.0,No,Evening,354,3
33,7.5,5,2,2.6,3,2,2.0,1.0,No,Evening,308,3
18,6.0,4,2,4.9,2,1,2.0,3.0,Yes,Afternoon,244,3
16,8.2,5,1,3.7,2,3,2.0,2.0,Yes,Afternoon,191,3
39,7.0,3,1,4.6,4,2,2.0,2.0,Yes,Afternoon,215,3
40,8.8,3,1,3.9,3,1,1.0,2.0,Yes,Afternoon,311,3
19,6.1,7,3,4.7,2,5,3.0,3.0,Yes,Afternoon,297,3
21,5.9,3,1,3.2,4,4,2.0,2.0,No,Afternoon,211,3
24,7.6,5,2,3.6,3,3,2.0,2.0,Yes,Afternoon,194,3
37,5.7,6,3,4.0,4,3,2.0,2.0,No,Afternoon,347,3
29,6.1,4,1,2.6,5,5,3.0,1.0,No,Evening,301,3
27,5.7,7,3,4.4,3,5,3.0,3.0,No,Afternoon,234,3
40,7.4,6,3,4.5,3,3,2.0,2.0,Yes,Afternoon,330,3
35,6.0,5,1,3.7,2,3,2.0,2.0,No,Afternoon,226,3
39,6.9,6,3,4.9,2,1,2.0,3.0,Yes,Afternoon,296,3
40,7.7,6,3,3.6,2,2,2.0,2.0,Yes,Afternoon,200,3
19,6.4,6,3,2.8,5,2,2.0,2.0,No,Evening,271,3
36,7.6,5,2,3.1,5,3,2.0,2.0,Yes,Afternoon,182,3
39,8.5,3,1,3.9,5,1,1.0,2.0,Yes,Afternoon,250,3
27,6.8,4,1,4.3,2,4,2.0,2.0,Yes,Afternoon,192,3
25,5.7,3,1,3.4,5,4,2.0,2.0,No,Afternoon,214,3
37,8.7,5,3,3.0,2,4,3.0,2.0,No,Evening,235,3
22,7.8,5,3,4.9,4,1,2.0,3.0,Yes,Afternoon,233,3
18,6.0,5,3,3.4,1,5,4.0,2.0,No,Afternoon,300,3
38,6.0,6,4,2.9,1,1,2.0,2.0,No,Evening,287,3
29,6.3,6,2,4.8,3,1,1.0,3.0,Yes,Afternoon,212,3
39,8.2,7,2,4.1,2,3,2.0,2.0,Yes,Afternoon,357,3
25,5.5,3,1,4.8,3,4,2.0,2.0,No,Afternoon,249,3
31,9.0,3,1,4.2,2,1,1.0,2.0,Yes,Afternoon,285,3
31,8.3,3,1,2.7,2,3,2.0,1.0,No,Evening,330,3
37,6.0,6,2,3.1,5,5,3.0,2.0,No,Afternoon,212,3
25,6.5,6,3,4.5,2,3,2.0,3.0,Yes,Afternoon,193,3
40,6.6,4,1,4.5,4,4,2.0,2.0,Yes,Afternoon,339,3
28,5.1,6,2,2.6,2,3,2.0,1.0,No,Evening,219,3
21,5.6,6,2,4.7,5,5,3.0,2.0,No,Afternoon,309,3
27,5.5,6,4,4.0,3,5,4.0,3.0,No,Afternoon,258,3
24,5.4,3,1,4.8,1,2,2.0,2.0,No,Afternoon,239,3
28,7.3,7,4,4.3,5,5,4.0,3.0,Yes,Afternoon,268,3
19,7.2,5,3,3.8,4,5,4.0,3.0,Yes,Afternoon,201,3
39,7.5,4,2,3.4,3,3,2.0,2.0,Yes,Afternoon,275,3
26,8.0,6,2,2.2,4,3,2.0,1.0,No,Evening,313,3
35,5.3,6,2,4.9,5,5,3.0,3.0,No,Afternoon,204,3
33,6.5,5,2,4.5,4,4,3.0,2.0,Yes,Afternoon,295,3
26,8.0,6,2,4.9,3,1,1.0,2.0,Yes,Afternoon,288,3
40,7.0,4,2,2.4,5,2,2.0,1.0,No,Evening,337,3
36,8.0,5,1,2.6,1,5,2.0,1.0,No,Evening,222,3
19,5.1,7,2,4.0,2,5,3.0,2.0,No,Afternoon,238,3
33,6.3,4,1,3.6,2,2,1.0,1.0,Yes,Afternoon,292,3
16,7.8,6,3,4.6,5,1,2.0,3.0,Yes,Afternoon,263,3
22,8.9,6,1,4.6,5,4,2.0,2.0,Yes,Afternoon,220,3
21,8.0,7,2,2.3,1,3,2.0,1.0,No,Evening,291,3
30,8.5,6,2,4.4,2,2,2.0,2.0,Yes,Afternoon,218,3
33,7.4,3,1,4.8,1,2,2.0,2.0,Yes,Afternoon,283,3
39,5.2,3,1,3.5,2,1,1.0,2.0,No,Afternoon,251,3
26,7.0,3,1,2.9,3,5,3.0,1.0,No,Evening,360,3
35,5.2,3,1,4.3,5,4,2.0,2.0,No,Afternoon,281,3
39,6.9,6,3,3.9,2,5,3.0,2.0,Yes,Afternoon,352,3
30,7.2,3,0,3.3,4,3,1.0,1.0,Yes,Afternoon,318,3
31,6.1,3,1,2.3,1,4,2.0,1.0,No,Evening,232,3
22,8.2,4,2,2.5,2,3,2.0,2.0,No,Evening,234,3
36,7.8,4,1,2.3,4,4,2.0,1.0,No,Evening,350,3
25,5.8,3,1,2.2,3,4,2.0,1.0,No,Evening,271,3
27,5.4,6,2,4.9,5,5,3.0,2.0,No,Afternoon,293,3
39,6.2,4,2,2.6,2,4,3.0,2.0,No,Evening,197,3
29,6.3,6,2,2.2,5,2,2.0,1.0,No,Evening,289,3
40,5.8,6,2,4.7,1,3,2.0,2.0,No,Afternoon,227,3
20,7.2,5,2,3.9,3,1,1.0,2.0,Yes,Afternoon,243,3
36,6.8,3,1,4.2,5,1,1.0,2.0,Yes,Afternoon,305,3
33,7.4,4,2,4.6,1,1,2.0,3.0,Yes,Afternoon,181,3
20,7.4,7,2,3.4,2,3,2.0,2.0,Yes,Afternoon,250,3
18,8.8,5,2,3.3,5,1,1.0,2.0,Yes,Afternoon,268,3
38,6.4,5,2,3.8,2,3,2.0,2.0,Yes,Afternoon,240,3
20,7.3,6,1,2.5,5,5,2.0,1.0,No,Evening,249,3
39,6.5,5,1,5.0,4,1,1.0,2.0,Yes,Afternoon,248,3
32,8.0,6,2,4.7,4,3,2.0,2.0,Yes,Afternoon,239,3
34,6.0,6,2,4.4,5,2,2.0,2.0,Yes,Afternoon,263,3
34,6.8,4,2,2.9,4,5,3.0,2.0,No,Evening,267,3
40,7.4,5,3,3.4,4,5,4.0,2.0,Yes,Afternoon,335,3
36,7.2,3,1,4.6,1,5,3.0,2.0,Yes,Afternoon,182,3
27,9.0,5,2,3.0,4,3,2.0,2.0,Yes,Afternoon,288,3
40,8.7,6,4,5.0,2,1,2.0,3.0,Yes,Afternoon,352,3
24,8.9,4,2,2.5,4,4,3.0,1.0,No,Evening,282,3
16,7.5,4,1,3.7,5,3,2.0,2.0,Yes,Afternoon,181,3
33,8.4,5,2,2.8,4,1,1.0,1.0,No,Evening,359,3
36,9.0,6,3,2.2,4,5,3.0,2.0,No,Evening,235,3
19,7.9,6,1,2.2,3,2,1.0,1.0,No,Evening,218,3
25,8.6,6,2,3.1,5,4,2.0,2.0,Yes,Afternoon,263,3
40,6.2,5,3,4.7,2,5,4.0,3.0,Yes,Afternoon,232,3
22,8.4,3,1,3.4,1,2,2.0,2.0,Yes,Afternoon,215,3
37,6.0,6,2,4.1,4,4,2.0,2.0,No,Afternoon,187,3
38,8.7,3,1,2.4,4,2,2.0,1.0,No,Evening,266,3
16,5.2,4,1,4.2,5,4,2.0,2.0,No,Afternoon,205,3
32,5.8,6,4,2.5,2,3,3.0,2.0,No,Evening,286,3
39,8.0,3,1,4.5,3,2,2.0,2.0,Yes,Afternoon,353,3
17,7.5,7,3,4.3,5,2,2.0,2.0,Yes,Afternoon,357,3
26,5.4,7,3,4.6,3,1,2.0,3.0,No,Afternoon,220,3
24,7.4,3,0,2.2,5,1,1.0,1.0,No,Evening,320,3
22,6.3,4,1,4.4,5,3,2.0,2.0,Yes,Afternoon,272,3
37,6.7,7,4,3.6,4,1,2.0,2.0,Yes,Afternoon,276,3
32,6.9,5,1,4.1,4,3,2.0,2.0,Yes,Afternoon,304,3
32,6.6,4,2,4.9,5,1,2.0,3.0,Yes,Afternoon,306,3
17,8.1,6,3,3.0,2,3,2.0,2.0,No,Evening,183,3
21,7.9,3,1,3.3,3,4,2.0,2.0,Yes,Afternoon,218,3
29,8.1,6,2,4.8,5,5,3.0,2.0,Yes,Afternoon,342,3
21,7.4,3,2,4.7,5,1,2.0,3.0,Yes,Afternoon,243,3
17,6.4,6,3,4.4,3,1,2.0,3.0,Yes,Afternoon,269,3
16,8.7,3,1,4.0,5,1,1.0,2.0,Yes,Afternoon,311,3
25,5.6,7,2,3.6,5,4,2.0,1.0,No,Afternoon,330,3
36,5.6,7,4,4.1,3,5,4.0,3.0,No,Afternoon,240,3
20,7.0,3,1,4.8,2,3,2.0,2.0,Yes,Afternoon,194,3
17,7.3,6,3,4.7,2,5,3.0,3.0,Yes,Afternoon,195,3
37,6.6,5,1,3.7,1,3,2.0,1.0,Yes,Afternoon,261,3
31,6.4,5,2,4.2,3,5,3.0,2.0,Yes,Afternoon,280,3
40,5.7,4,2,3.8,1,4,3.0,2.0,No,Afternoon,277,3
17,8.2,7,3,2.0,5,3,2.0,1.0,No,Evening,216,3
25,8.7,7,2,2.6,3,5,3.0,1.0,No,Evening,301,3
17,8.0,7,2,3.4,4,5,3.0,2.0,Yes,Afternoon,280,3
31,5.1,3,1,2.3,2,3,2.0,1.0,No,Evening,197,3
31,8.9,5,1,3.7,2,1,1.0,2.0,Yes,Afternoon,208,3
34,7.1,3,1,3.8,4,2,2.0,2.0,Yes,Afternoon,296,3
22,8.4,5,2,2.3,1,5,3.0,1.0,No,Evening,300,3
37,7.6,3,0,5.0,1,1,1.0,1.0,Yes,Afternoon,295,3
27,6.2,4,1,3.7,2,2,1.0,2.0,Yes,Afternoon,197,3
39,8.2,6,3,3.3,1,5,3.0,2.0,Yes,Afternoon,198,3
30,6.8,5,2,4.4,2,4,3.0,2.0,Yes,Afternoon,268,3
23,5.2,5,1,2.4,2,3,2.0,1.0,No,Evening,248,3
21,6.7,3,1,4.2,3,3,2.0,2.0,Yes,Afternoon,253,3
25,8.5,3,1,3.3,2,5,3.0,1.0,Yes,Afternoon,306,3
18,5.5,6,3,3.3,1,2,2.0,2.0,No,Afternoon,199,3
34,6.5,7,2,5.0,3,1,1.0,2.0,Yes,Afternoon,311,3
32,6.6,3,2,4.5,1,1,2.0,3.0,Yes,Afternoon,193,3
22,7.9,7,3,2.4,2,2,2.0,1.0,No,Evening,325,3
36,5.7,4,1,3.8,5,5,3.0,2.0,No,Afternoon,222,3
35,5.2,3,1,3.3,1,5,3.0,1.0,No,Afternoon,341,3
19,5.5,6,3,4.0,2,1,2.0,3.0,No,Afternoon,204,3
29,7.0,5,1,2.0,5,2,1.0,1.0,No,Evening,216,3
35,5.4,3,1,4.8,5,3,2.0,2.0,No,Afternoon,331,3
37,5.1,4,2,2.2,5,2,2.0,1.0,No,Evening,327,3
30,7.3,7,3,3.0,3,4,3.0,2.0,No,Evening,289,3
39,8.0,6,3,2.6,4,3,2.0,2.0,No,Evening,307,3
23,6.4,6,2,4.5,5,5,3.0,2.0,Yes,Afternoon,248,3
36,8.0,6,4,2.2,3,2,3.0,2.0,No,Evening,205,3
30,8.4,4,2,2.8,1,2,2.0,2.0,No,Evening,200,3
37,8.1,4,1,2.5,5,2,1.0,1.0,No,Evening,217,3
35,6.8,7,2,3.4,4,1,1.0,1.0,Yes,Afternoon,339,3
29,5.4,4,1,3.3,4,1,1.0,2.0,No,Afternoon,222,3
24,7.5,3,0,2.5,3,5,2.0,1.0,No,Evening,187,3
23,7.8,4,1,2.2,2,2,1.0,1.0,No,Evening,229,3
32,5.9,5,3,2.9,4,2,2.0,2.0,No,Evening,300,3
17,7.7,4,2,2.4,3,1,2.0,1.0,No,Evening,274,3
40,6.8,5,3,4.1,4,1,2.0,3.0,Yes,Afternoon,186,3
39,8.0,3,1,4.4,3,4,2.0,2.0,Yes,Afternoon,285,3
18,8.1,3,1,3.0,5,4,2.0,2.0,No,Evening,182,3
23,8.0,3,1,4.2,1,5,3.0,2.0,Yes,Afternoon,322,3
27,5.9,4,2,2.5,1,1,2.0,1.0,No,Evening,283,3
16,7.8,7,3,3.8,1,3,2.0,2.0,Yes,Afternoon,302,3
25,7.7,5,2,3.4,3,3,2.0,2.0,Yes,Afternoon,209,3
35,8.7,5,2,2.1,2,5,3.0,1.0,No,Evening,238,3
18,5.5,7,4,2.4,4,2,2.0,2.0,No,Evening,181,3
21,6.2,3,0,2.4,2,3,1.0,1.0,No,Evening,271,3
22,6.1,5,2,4.9,4,1,1.0,3.0,Yes,Afternoon,259,3
35,5.7,3,1,4.5,1,3,2.0,2.0,No,Afternoon,327,3
38,7.9,7,4,3.2,4,1,2.0,2.0,Yes,Afternoon,253,3
40,6.2,4,2,4.0,3,2,2.0,2.0,Yes,Afternoon,262,3
33,8.5,4,1,3.2,3,5,3.0,2.0,Yes,Afternoon,184,3
26,8.2,3,1,3.0,3,1,1.0,1.0,Yes,Afternoon,311,3
34,9.0,3,2,2.9,5,2,2.0,2.0,No,Evening,350,3
20,8.5,4,2,2.5,3,2,2.0,2.0,No,Evening,242,3
34,7.5,5,3,4.2,3,2,2.0,2.0,Yes,Afternoon,346,3
26,7.4,6,3,2.7,1,4,3.0,2.0,No,Evening,204,3
39,5.9,3,1,2.9,2,1,1.0,1.0,No,Evening,214,3
27,6.4,4,2,2.1,1,5,3.0,1.0,No,Evening,232,3
25,7.9,4,2,2.5,4,5,3.0,1.0,No,Evening,326,3
23,6.8,3,1,4.6,3,2,2.0,2.0,Yes,Afternoon,259,3
39,8.6,3,1,2.5,3,4,2.0,1.0,No,Evening,303,3
24,5.5,3,0,3.8,4,5,2.0,1.0,No,Afternoon,358,3
19,5.9,6,3,4.6,4,2,2.0,3.0,No,Afternoon,200,3
20,5.7,5,2,3.1,4,4,3.0,2.0,No,Afternoon,269,3
36,7.1,6,4,4.8,4,3,3.0,3.0,Yes,Afternoon,313,3
23,6.2,4,1,3.4,3,2,1.0,1.0,Yes,Afternoon,303,3
38,5.4,5,2,2.8,2,3,2.0,2.0,No,Evening,245,3
24,7.4,5,1,4.5,3,3,2.0,2.0,Yes,Afternoon,307,3
30,7.4,7,3,2.4,4,1,2.0,2.0,No,Evening,224,3
30,5.8,7,3,2.1,2,5,3.0,1.0,No,Evening,218,3
31,5.0,7,2,3.8,5,1,1.0,2.0,No,Afternoon,268,3
29,5.8,6,2,3.1,4,5,3.0,2.0,No,Afternoon,215,3
23,6.0,4,2,2.2,5,3,2.0,1.0,No,Evening,278,3
33,8.9,7,2,3.0,4,1,1.0,1.0,No,Evening,251,3
25,7.8,6,2,3.0,1,5,3.0,1.0,No,Evening,286,3
35,7.3,3,1,4.1,1,4,2.0,2.0,Yes,Afternoon,186,3
21,7.0,7,3,3.2,3,5,3.0,2.0,Yes,Afternoon,325,3
27,8.2,4,1,2.8,4,3,2.0,1.0,No,Evening,248,3
17,7.7,3,1,2.7,3,3,2.0,1.0,No,Evening,352,3
22,5.8,5,1,3.8,3,3,2.0,1.0,No,Afternoon,297,3
31,8.6,3,1,3.9,2,3,2.0,2.0,Yes,Afternoon,208,3
18,8.4,7,4,2.5,1,2,2.0,2.0,No,Evening,307,3
28,8.9,6,2,3.3,5,3,2.0,1.0,Yes,Afternoon,317,3
18,5.4,6,4,2.9,5,1,2.0,2.0,No,Evening,226,3
33,7.7,3,1,2.7,3,2,2.0,1.0,No,Evening,296,3
26,6.1,4,2,4.7,5,5,3.0,2.0,Yes,Afternoon,328,3
23,6.7,6,3,3.1,1,2,2.0,2.0,Yes,Afternoon,331,3
21,5.8,5,2,4.3,3,4,3.0,2.0,No,Afternoon,345,3
16,8.0,4,1,3.6,2,2,1.0,2.0,Yes,Afternoon,241,3
16,8.9,3,1,3.5,3,4,2.0,1.0,Yes,Afternoon,343,3
38,8.9,6,2,4.5,3,5,3.0,2.0,Yes,Afternoon,326,3
23,8.4,3,2,2.7,2,5,4.0,2.0,No,Evening,216,3
20,5.2,4,1,2.6,2,4,2.0,1.0,No,Evening,209,3
31,8.8,4,1,3.4,1,1,1.0,2.0,Yes,Afternoon,211,3
26,5.3,3,1,4.7,2,2,2.0,2.0,No,Afternoon,205,3
20,8.2,7,2,4.4,4,3,2.0,2.0,Yes,Afternoon,297,3
19,6.9,3,1,3.5,3,1,1.0,1.0,Yes,Afternoon,342,3
21,5.8,5,2,4.8,3,1,1.0,2.0,No,Afternoon,333,3
29,8.5,6,1,2.7,4,3,2.0,1.0,No,Evening,228,3
37,5.2,3,1,2.4,2,2,2.0,1.0,No,Evening,313,3
34,8.3,6,3,2.8,3,2,2.0,2.0,No,Evening,266,3
24,8.7,5,2,2.3,1,2,2.0,1.0,No,Evening,241,3
27,5.7,7,2,3.9,5,1,1.0,2.0,No,Afternoon,243,3
26,5.6,7,2,2.3,1,3,2.0,1.0,No,Evening,289,3
29,6.0,6,3,3.9,1,4,3.0,2.0,No,Afternoon,350,3
38,6.0,5,3,5.0,2,5,4.0,3.0,Yes,Afternoon,307,3
31,6.0,3,1,3.0,5,2,2.0,1.0,No,Evening,358,3
16,5.6,3,1,2.7,1,5,3.0,1.0,No,Evening,275,3
28,6.5,4,1,2.1,3,5,3.0,1.0,No,Evening,234,3
38,7.1,3,1,2.9,3,5,3.0,2.0,No,Evening,183,3
36,7.6,4,2,2.1,2,4,3.0,2.0,No,Evening,180,3
36,9.0,5,2,4.0,2,5,3.0,2.0,Yes,Afternoon,334,3
28,7.8,5,2,2.8,5,1,1.0,2.0,No,Evening,211,3
17,8.1,4,2,4.0,1,4,3.0,2.0,Yes,Afternoon,338,3
19,8.2,4,2,3.7,2,5,3.0,2.0,Yes,Afternoon,273,3
21,6.1,3,1,4.5,2,2,2.0,2.0,Yes,Afternoon,268,3
38,6.9,5,2,4.3,2,1,1.0,2.0,Yes,Afternoon,243,3
20,7.6,6,2,3.5,1,5,3.0,2.0,Yes,Afternoon,302,3
40,7.9,3,1,3.1,4,5,3.0,2.0,Yes,Afternoon,205,3
18,5.2,6,1,2.1,2,5,2.0,1.0,No,Evening,345,3
16,5.3,7,2,2.1,2,2,2.0,1.0,No,Evening,326,3
19,6.4,7,3,2.4,4,5,3.0,2.0,No,Evening,183,3
40,6.9,3,1,2.2,5,4,2.0,1.0,No,Evening,345,3
35,6.3,4,1,4.7,4,2,1.0,2.0,Yes,Afternoon,349,3
17,6.0,3,1,3.0,1,1,1.0,1.0,No,Afternoon,301,3
20,6.8,4,1,3.2,1,1,1.0,2.0,Yes,Afternoon,191,3
18,5.9,6,1,4.3,2,2,1.0,2.0,No,Afternoon,209,3
24,8.0,7,3,4.4,4,4,3.0,2.0,Yes,Afternoon,279,3
35,7.7,3,1,2.5,1,2,2.0,1.0,No,Evening,311,3
21,8.9,6,1,4.7,1,3,2.0,2.0,Yes,Afternoon,274,3
33,7.1,6,4,2.3,4,3,3.0,2.0,No,Evening,206,3
21,6.2,7,2,2.4,1,2,2.0,1.0,No,Evening,213,3
34,7.0,5,2,4.1,5,2,2.0,2.0,Yes,Afternoon,338,3
27,6.5,5,3,4.2,3,3,3.0,3.0,Yes,Afternoon,324,3
40,7.2,5,3,2.7,1,1,2.0,2.0,No,Evening,288,3
26,7.3,6,3,4.9,1,4,3.0,3.0,Yes,Afternoon,323,3
17,6.5,3,0,2.6,5,5,2.0,1.0,No,Evening,243,3
30,8.5,4,2,4.5,5,3,2.0,3.0,Yes,Afternoon,193,3
27,7.3,5,3,3.2,5,2,2.0,2.0,Yes,Afternoon,242,3
27,6.7,4,1,4.3,5,2,1.0,2.0,Yes,Afternoon,278,3
24,6.7,5,2,4.1,5,5,3.0,2.0,Yes,Afternoon,217,3
36,8.0,3,0,0.1,3,4,2.0,1.0,No,Evening,501,4
39,6.4,6,0,0.7,4,3,1.0,1.0,No,Evening,464,4
17,7.8,4,0,1.2,5,2,1.0,1.0,No,Evening,501,4
37,8.5,3,0,0.7,1,3,1.0,1.0,No,Evening,372,4
18,7.7,3,0,0.6,2,2,1.0,1.0,No,Evening,480,4
27,6.2,7,2,0.4,1,3,2.0,1.0,No,Evening,390,4
31,6.4,5,0,0.4,3,1,1.0,1.0,No,Evening,383,4
36,7.2,5,0,1.8,2,4,2.0,1.0,No,Evening,373,4
39,5.1,5,1,0.8,2,5,2.0,1.0,No,Evening,547,4
16,7.0,5,0,1.2,3,4,2.0,1.0,No,Evening,535,4
36,7.8,6,0,0.5,2,3,1.0,1.0,No,Evening,589,4
18,6.6,6,0,0.4,2,2,1.0,1.0,No,Evening,435,4
35,7.9,5,1,1.4,4,2,1.0,1.0,No,Evening,560,4
17,6.0,5,0,1.5,2,1,1.0,1.0,No,Evening,519,4
24,7.6,5,0,1.5,2,3,1.0,1.0,No,Evening,510,4
34,7.5,7,0,1.4,4,5,2.0,1.0,No,Evening,420,4
30,8.3,6,0,1.8,3,1,1.0,1.0,No,Evening,555,4
33,7.0,7,1,0.8,1,4,2.0,1.0,No,Evening,399,4
